Package,Date,LatestVersion,Score,PyTyped,Pyright,Mypy,Samples,Verifytypes,SDKTeamOwned,Active
azure-keyvault-secrets,2023-03-15T20:37:35.564193Z,4.7.0a20230315001,28.6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-maps-geolocation,2023-03-15T20:37:35.564193Z,1.0.0a20230315001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-render,2023-03-15T20:37:35.564193Z,1.0.0a20230315001,52.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-route,2023-03-15T20:37:35.564193Z,1.0.0a20230315001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-search,2023-03-15T20:37:35.564193Z,1.0.0a20230315001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubservice,2023-03-15T20:37:35.564193Z,1.1.0a20230124001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-mgmt-core,2023-03-15T20:37:35.564193Z,1.3.3a20230314006,13.9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-mixedreality-authentication,2023-03-15T20:37:35.564193Z,1.0.0a20230315001,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-mixedreality-remoterendering,2023-03-15T20:37:35.564193Z,1.0.0a20230315001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-ingestion,2023-03-15T20:37:35.564193Z,1.0.1a20230315001,33.3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-monitor-opentelemetry-exporter,2023-03-15T20:37:35.564193Z,1.0.0a20230315001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-monitor-query,2023-03-15T20:37:35.564193Z,1.1.2a20230315001,86.4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-purview-administration,2023-03-15T20:37:35.564193Z,1.0.0a20230314001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-catalog,2023-03-15T20:37:35.564193Z,1.0.0a20230314001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-scanning,2023-03-15T20:37:35.564193Z,1.0.0a20230314001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-workflow,2023-03-15T20:37:35.564193Z,1.0.0a20230314001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-schemaregistry,2023-03-15T20:37:35.564193Z,1.3.0a20230315001,50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-schemaregistry-avroencoder,2023-03-15T20:37:35.564193Z,1.0.1a20230315001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-search-documents,2023-03-15T20:37:35.564193Z,11.4.0a20230315001,22.7,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
azure-security-attestation,2023-03-15T20:37:35.564193Z,1.0.1a20230315001,14.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-servicebus,2023-03-15T20:37:35.564193Z,7.8.4a20230315001,25,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-storage-blob,2023-03-15T20:37:35.564193Z,12.16.0a20230314005,18.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-blob-changefeed,2023-03-15T20:37:35.564193Z,12.0.0a20230314005,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-datalake,2023-03-15T20:37:35.564193Z,12.11.0a20230314005,10.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-share,2023-03-15T20:37:35.564193Z,12.12.0a20230314005,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-queue,2023-03-15T20:37:35.564193Z,12.7.0a20230314005,8.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-accesscontrol,2023-03-15T20:37:35.564193Z,0.8.0a20230314001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-artifacts,2023-03-15T20:37:35.564193Z,0.15.1a20230314001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-managedprivateendpoints,2023-03-15T20:37:35.564193Z,0.5.0a20230314001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-monitoring,2023-03-15T20:37:35.564193Z,0.3.0a20230314001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-spark,2023-03-15T20:37:35.564193Z,0.8.0a20230314001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-agrifood-farming,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-anomalydetector,2023-05-15T15:18:32.486215Z,3.0.0a20230511001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-formrecognizer,2023-05-15T15:18:32.486215Z,3.3.0a20230511001,23.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
azure-ai-language-conversations,2023-05-15T15:18:32.486215Z,1.1.0a20230512001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-questionanswering,2023-05-15T15:18:32.486215Z,1.1.1a20230512001,82.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-metricsadvisor,2023-05-15T15:18:32.486215Z,1.1.0a20230512001,25.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-ml,2023-05-15T15:18:32.486215Z,1.7.0a20230512005,28.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-personalizer,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-textanalytics,2023-05-15T15:18:32.486215Z,5.3.0a20230512001,76.6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-document,2023-05-15T15:18:32.486215Z,1.0.1a20230512001,71.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-appconfiguration,2023-05-15T15:18:32.486215Z,1.4.1a20230511001,26.7,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-appconfiguration-provider,2023-05-15T15:18:32.486215Z,1.0.1a20230511001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-batch,2023-05-15T15:18:32.486215Z,13.0.1a20230511001,16.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-chat,2023-05-15T15:18:32.486215Z,1.2.0a20230512001,7.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-email,2023-05-15T15:18:32.486215Z,1.0.1a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-identity,2023-05-15T15:18:32.486215Z,1.4.0a20230512001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-networktraversal,2023-05-15T15:18:32.486215Z,1.1.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-phonenumbers,2023-05-15T15:18:32.486215Z,1.1.1a20230512001,73.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-rooms,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,22.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-sms,2023-05-15T15:18:32.486215Z,1.1.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-confidentialledger,2023-05-15T15:18:32.486215Z,1.1.0a20230511001,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-containerregistry,2023-05-15T15:18:32.486215Z,1.1.0a20230511001,30.8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core,2023-05-15T15:18:32.486215Z,1.26.5a20230512002,39.8,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-core-experimental,2023-05-15T15:18:32.486215Z,1.0.0a20230512002,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opencensus,2023-05-15T15:18:32.486215Z,1.0.0a20230512002,77.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opentelemetry,2023-05-15T15:18:32.486215Z,1.0.0a20230512002,63.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-cosmos,2023-05-15T15:18:32.486215Z,4.4.0a20230511001,78.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-data-tables,2023-05-15T15:18:32.486215Z,12.4.3a20230512001,29.2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-defender-easm,2023-05-15T15:18:32.486215Z,1.0.0a20230511001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-developer-devcenter,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-developer-loadtesting,2023-05-15T15:18:32.486215Z,1.0.1a20230511001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-digitaltwins-core,2023-05-15T15:18:32.486215Z,1.2.1a20230512001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventgrid,2023-05-15T15:18:32.486215Z,4.11.1a20230512001,60,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-eventhub,2023-05-15T15:18:32.486215Z,5.11.3a20230512001,22.2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-eventhub-checkpointstoreblob,2023-05-15T15:18:32.486215Z,1.2.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventhub-checkpointstoreblob-aio,2023-05-15T15:18:32.486215Z,1.2.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-identity,2023-05-15T15:18:32.486215Z,1.13.1a20230512001,12.8,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-iot-deviceupdate,2023-05-15T15:18:32.486215Z,1.0.1a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-iot-modelsrepository,2023-05-15T15:18:32.486215Z,1.0.0a20230511001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-keyvault-administration,2023-05-15T15:18:32.486215Z,4.3.1a20230512001,25,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-certificates,2023-05-15T15:18:32.486215Z,4.7.1a20230512001,61.9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-keys,2023-05-15T15:18:32.486215Z,4.8.1a20230512001,61.8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-secrets,2023-05-15T15:18:32.486215Z,4.7.1a20230512001,28.6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-maps-geolocation,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-render,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,52.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-route,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-search,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubservice,2023-05-15T15:18:32.486215Z,1.1.0a20230124001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-mgmt-core,2023-05-15T15:18:32.486215Z,1.4.0a20230512002,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-mixedreality-authentication,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-mixedreality-remoterendering,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-ingestion,2023-05-15T15:18:32.486215Z,1.0.2a20230512001,33.3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-monitor-opentelemetry-exporter,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-monitor-query,2023-05-15T15:18:32.486215Z,1.2.1a20230512001,86.4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-purview-administration,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-catalog,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-scanning,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-sharing,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-workflow,2023-05-15T15:18:32.486215Z,1.0.0a20230512001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-schemaregistry,2023-05-15T15:18:32.486215Z,1.3.0a20230512001,50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-schemaregistry-avroencoder,2023-05-15T15:18:32.486215Z,1.0.1a20230512001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-search-documents,2023-05-15T15:18:32.486215Z,11.4.0a20230512001,79.1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
azure-security-attestation,2023-05-15T15:18:32.486215Z,1.1.0a20230512001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-servicebus,2023-05-15T15:18:32.486215Z,7.10.1a20230512001,26.2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-storage-blob,2023-05-15T15:18:32.486215Z,12.17.0a20230512003,18.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-blob-changefeed,2023-05-15T15:18:32.486215Z,12.0.0a20230512003,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-datalake,2023-05-15T15:18:32.486215Z,12.12.0a20230512003,10.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-share,2023-05-15T15:18:32.486215Z,12.13.0a20230512003,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-queue,2023-05-15T15:18:32.486215Z,12.7.0a20230512003,8.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-accesscontrol,2023-05-15T15:18:32.486215Z,0.8.0a20230511001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-artifacts,2023-05-15T15:18:32.486215Z,0.15.1a20230511001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-managedprivateendpoints,2023-05-15T15:18:32.486215Z,0.5.0a20230511001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-monitoring,2023-05-15T15:18:32.486215Z,0.3.0a20230511001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-synapse-spark,2023-05-15T15:18:32.486215Z,0.8.0a20230511001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-agrifood-farming,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-anomalydetector,2023-06-15T15:18:32.486215Z,3.0.0a20230615001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-contentsafety,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,88.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-formrecognizer,2023-06-15T15:18:32.486215Z,3.3.0a20230615001,23.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
azure-ai-language-conversations,2023-06-15T15:18:32.486215Z,1.1.1a20230616001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-language-questionanswering,2023-06-15T15:18:32.486215Z,1.1.1a20230616001,82.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-metricsadvisor,2023-06-15T15:18:32.486215Z,1.1.0a20230615001,25.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-ml,2023-06-15T15:18:32.486215Z,1.9.0a20230616001,28,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-ai-personalizer,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
azure-ai-textanalytics,2023-06-15T15:18:32.486215Z,5.3.0a20230615006,87.7,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-document,2023-06-15T15:18:32.486215Z,1.0.1a20230616001,71.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-ai-translation-text,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,90.3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
azure-appconfiguration,2023-06-15T15:18:32.486215Z,1.4.1a20230615001,26.7,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-appconfiguration-provider,2023-06-15T15:18:32.486215Z,1.0.1a20230615001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-batch,2023-06-15T15:18:32.486215Z,14.0.0a20230615001,16.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-chat,2023-06-15T15:18:32.486215Z,1.2.0a20230616001,7.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-email,2023-06-15T15:18:32.486215Z,1.0.1a20230616001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-identity,2023-06-15T15:18:32.486215Z,1.4.0a20230616001,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-networktraversal,2023-06-15T15:18:32.486215Z,1.1.0a20230616001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-phonenumbers,2023-06-15T15:18:32.486215Z,1.1.1a20230616001,73.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-rooms,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,22.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-communication-sms,2023-06-15T15:18:32.486215Z,1.1.0a20230616001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-confidentialledger,2023-06-15T15:18:32.486215Z,1.1.0a20230615001,28.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-containerregistry,2023-06-15T15:18:32.486215Z,1.1.0a20230615001,30.8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-core,2023-06-15T15:18:32.486215Z,1.27.2a20230615001,39.8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
azure-core-experimental,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opencensus,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,77.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-core-tracing-opentelemetry,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,63.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-cosmos,2023-06-15T15:18:32.486215Z,4.4.1a20230615001,78.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-data-tables,2023-06-15T15:18:32.486215Z,12.4.4a20230615001,29.2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-defender-easm,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-developer-devcenter,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-developer-loadtesting,2023-06-15T15:18:32.486215Z,1.0.1a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-digitaltwins-core,2023-06-15T15:18:32.486215Z,1.2.1a20230616001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventgrid,2023-06-15T15:18:32.486215Z,4.13.1a20230616001,60,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-eventhub,2023-06-15T15:18:32.486215Z,5.11.3a20230616001,22.2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-eventhub-checkpointstoreblob,2023-06-15T15:18:32.486215Z,1.2.0a20230616001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-eventhub-checkpointstoreblob-aio,2023-06-15T15:18:32.486215Z,1.2.0a20230616001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-healthinsights-cancerprofiling,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,91.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-healthinsights-clinicalmatching,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,95.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-identity,2023-06-15T15:18:32.486215Z,1.14.0a20230616001,12.8,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
azure-iot-deviceupdate,2023-06-15T15:18:32.486215Z,1.0.1a20230616001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-iot-modelsrepository,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-keyvault-administration,2023-06-15T15:18:32.486215Z,4.4.0a20230616001,25,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-certificates,2023-06-15T15:18:32.486215Z,4.8.0a20230616001,61.9,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-keys,2023-06-15T15:18:32.486215Z,4.9.0a20230616001,61.8,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-keyvault-secrets,2023-06-15T15:18:32.486215Z,4.8.0a20230616001,28.6,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-maps-geolocation,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-render,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,52.9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-route,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,33.3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-maps-search,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,16.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubclient,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,93.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-messaging-webpubsubservice,2023-06-15T15:18:32.486215Z,1.1.0a20230124001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-mgmt-core,2023-06-15T15:18:32.486215Z,1.4.0a20230615001,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-mixedreality-authentication,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-mixedreality-remoterendering,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
azure-monitor-ingestion,2023-06-15T15:18:32.486215Z,1.0.3a20230616001,33.3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-monitor-opentelemetry-exporter,2023-06-15T15:18:32.486215Z,1.0.0a20230616001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-monitor-query,2023-06-15T15:18:32.486215Z,1.2.1a20230616001,86.4,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
azure-purview-administration,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-catalog,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-scanning,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-sharing,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-purview-workflow,2023-06-15T15:18:32.486215Z,1.0.0a20230615001,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
azure-schemaregistry,2023-06-15T15:18:32.486215Z,1.3.0a20230616001,50,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
azure-schemaregistry-avroencoder,2023-06-15T15:18:32.486215Z,1.0.1a20230616001,66.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-search-documents,2023-06-15T15:18:32.486215Z,11.4.0a20230616001,79.1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
azure-security-attestation,2023-06-15T15:18:32.486215Z,1.1.0a20230616001,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-servicebus,2023-06-15T15:18:32.486215Z,7.11.1a20230616001,26.2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
azure-storage-blob,2023-06-15T15:18:32.486215Z,12.17.0a20230615001,18.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-blob-changefeed,2023-06-15T15:18:32.486215Z,12.0.0a20230615001,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-datalake,2023-06-15T15:18:32.486215Z,12.12.0a20230615001,10.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
azure-storage-file-share,2023-06-15T15:18:32.486215Z,12.13.0a20230615001,13.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
